facility_kind,facility_id,pole_id,direction_degrees,install_date,replace_date,projected_x,projected_y,state_code,display_code,work_code,source_coordinate_system
pedestrian_push_button,29-0000001058,02-0000120394,90.0,,,206861.93441,550509.99666,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000001064,02-0000050216,90.0,,,206777.83936,550295.15259,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000001092,02-0000009634,90.0,,,198742.67717,550794.67193,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000001087,02-0000139703,90.0,,,197867.46342,550996.25356,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000950,02-0000079912,90.0,,,206522.05977,554275.64231,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000929,02-0000129123,0.0,,,204960.44412,551607.19086,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000618,02-0000068290,90.0,,,206029.1903,553142.69337,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000647,02-0000068759,90.0,,,205673.63057,552209.97284,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000882,02-0000068832,0.0,,,206370.02929,552852.09732,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000883,02-0000068832,90.0,,,206370.02929,552852.09732,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000652,02-0000068883,90.0,,,206598.27275,552531.27628,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000652,02-0000068883,90.0,,,206598.27275,552531.27628,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000033,02-0000069341,90.0,,,201362.6978,552994.47429,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000033,02-0000069341,0.0,,,201362.6978,552994.47429,1.0,1,4,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000035,02-0000069350,90.0,,,201378.47348,552795.14348,1.0,1,1,seoul_projected_xy_unconverted
